Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),30.78,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),26.47,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.17,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=20, turn_off_air_valve=True),6.54,
Wait 20 seconds,delay,20,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-20, pipette_tip_type=200),7.55,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=20, turn_off_air_valve=True),6.51,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.16,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-20, pipette_tip_type=50),4.45,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=20, turn_off_air_valve=True),4.16,
Wait 3 minutes,delay,180.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.19,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-20, pipette_tip_type=50),5.23,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=20, turn_off_air_valve=True),4.7,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-20, pipette_tip_type=50),4.69,
Dispense 30 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=300, pressure=20, turn_off_air_valve=True),4.44,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-20, pipette_tip_type=50),4.64,
Dispense 30 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=300, pressure=20, turn_off_air_valve=True),4.49,
Aspirate 30 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=300, pressure=-20, pipette_tip_type=50),4.83,
Dispense 30 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=300, pressure=20, turn_off_air_valve=True),4.52,
Wait 10 seconds,delay,10,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=20, turn_off_air_valve=True),4.22,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.65,
