Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),22.76,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),7.2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=88974, velocity='800000'),4.93,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.34,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.31,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.07,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.32,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.12,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.33,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.1,
Wait 30 seconds,delay,30,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=200),3.41,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1005000, velocity='800000'),0.95,
Wait 3 seconds,delay,3,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.97,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.26,
Wait 5 minutes,delay,300.0,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.69,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.91,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.96,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.9,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.95,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.68,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.92,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.91,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.69,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.93,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.96,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1048000, velocity='800000'),0.9,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1068000, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1040761, velocity='800000'),0.93,
Wait 2 seconds,delay,2,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1060761, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=91581, velocity='800000'),5.04,
Aspirate 60 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=600, pressure=-100, pipette_tip_type=200),3.49,
Dispense 60 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=600, pressure=100, turn_off_air_valve=True),4.13,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.99,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.94,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=82303, velocity='800000'),4.97,
Aspirate 40 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=400, pressure=-100, pipette_tip_type=200),3.36,
Dispense 40 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=400, pressure=100, turn_off_air_valve=True),4.09,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=88362, velocity='800000'),4.91,
Aspirate 90 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=900, pressure=-100, pipette_tip_type=200),3.71,
Dispense 90 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=900, pressure=100, turn_off_air_valve=True),4.33,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.94,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.81,
Wait 1 seconds,delay,1,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.59,
Wait 1 seconds,delay,1,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.84,
Wait 1 seconds,delay,1,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.58,
Wait 1 seconds,delay,1,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.85,
Wait 1 seconds,delay,1,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.57,
Wait 1 seconds,delay,1,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.84,
Wait 1 seconds,delay,1,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.59,
Wait 1 seconds,delay,1,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.85,
Wait 1 seconds,delay,1,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.58,
Wait 1 seconds,delay,1,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.82,
Wait 1 seconds,delay,1,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.44,
Wait 1 seconds,delay,1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1005000, velocity='800000'),0.97,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.1,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1105000, velocity='800000'),0.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=74166, velocity='800000'),4.93,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.73,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1055000, velocity='800000'),0.95,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1075000, velocity='800000'),0.95,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1055000, velocity='800000'),0.95,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.06,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1075000, velocity='800000'),0.96,
Aspirate 100 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1000, pressure=-100, pipette_tip_type=200),3.71,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1055000, velocity='800000'),0.91,
Dispense 100 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1000, pressure=100, turn_off_air_valve=True),5.1,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1075000, velocity='800000'),0.96,
Wait 2 seconds,delay,2,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),3.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=132004, velocity='800000'),4.97,
Wait 2 minutes,delay,120.0,
Aspirate 190 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1900, pressure=-100, pipette_tip_type=200),4.1,
Dispense 190 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1900, pressure=100, turn_off_air_valve=True),5.7,
Wait 3 seconds,delay,3,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 166 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1660, pressure=-100, pipette_tip_type=200),4.08,
Wait 2 seconds,delay,2,
Dispense 166 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1660, pressure=100, turn_off_air_valve=True),4.71,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.06,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1107000, velocity='800000'),0.95,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.93,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1007000, velocity='800000'),0.93,
Wait 2 seconds,delay,2,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=200, turn_off_air_valve=True),4.21,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1107000, velocity='800000'),0.92,
Wait 2 seconds,delay,2,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.94,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1007000, velocity='800000'),0.92,
Wait 2 seconds,delay,2,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=200, turn_off_air_valve=True),4.19,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1107000, velocity='800000'),0.9,
Wait 2 seconds,delay,2,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.93,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1007000, velocity='800000'),0.94,
Wait 2 seconds,delay,2,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=200, turn_off_air_valve=True),4.19,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1107000, velocity='800000'),0.92,
Wait 2 seconds,delay,2,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=200),3.98,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1007000, velocity='800000'),0.92,
Wait 2 seconds,delay,2,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=200, turn_off_air_valve=True),4.23,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1107000, velocity='800000'),0.96,
Wait 2 seconds,delay,2,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1007000, velocity='800000'),0.92,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1107000, velocity='800000'),0.96,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.24,
Wait 6 minutes,delay,360.0,
Aspirate 180 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1800, pressure=-100, pipette_tip_type=200),4.09,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.7,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Aspirate 180 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1800, pressure=-100, pipette_tip_type=200),4.12,
Dispense 180 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1800, pressure=100, turn_off_air_valve=True),4.71,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.07,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=85505, velocity='800000'),4.94,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=1000),3.75,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.47,
Wait 20 seconds,delay,20,
Aspirate 160 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1600, pressure=-100, pipette_tip_type=1000),3.87,
Dispense 160 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1600, pressure=100, turn_off_air_valve=True),4.47,
Wait 2 seconds,delay,2,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Aspirate 150 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=1500, pressure=-100, pipette_tip_type=1000),3.73,
Dispense 150 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=1500, pressure=100, turn_off_air_valve=True),4.46,
Wait 20 seconds,delay,20,
Aspirate 200 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=2000, pressure=-100, pipette_tip_type=1000),3.95,
Dispense 200 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=2000, pressure=100, turn_off_air_valve=True),4.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=76956, velocity='800000'),4.9,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=50),4.25,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.09,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=50),3.33,
Dispense 50 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=500, pressure=100, turn_off_air_valve=True),4.08,
Wait 3 minutes,delay,180.0,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=76669, velocity='800000'),4.96,
Aspirate 60 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=600, pressure=-100, pipette_tip_type=200),3.48,
Dispense 60 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=600, pressure=100, turn_off_air_valve=True),4.14,
Aspirate 40 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=400, pressure=-100, pipette_tip_type=200),3.33,
Dispense 40 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=400, pressure=100, turn_off_air_valve=True),4.1,
Aspirate 40 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=400, pressure=-100, pipette_tip_type=200),3.31,
Dispense 40 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=400, pressure=100, turn_off_air_valve=True),4.1,
Aspirate 40 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=400, pressure=-100, pipette_tip_type=200),3.3,
Dispense 40 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=400, pressure=100, turn_off_air_valve=True),4.08,
Wait 1 minute,delay,60.0,
Wait 2 seconds,delay,2,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),3.96,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),4.32,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=82252, velocity='800000'),4.9,
Aspirate 26 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=260, pressure=-100, pipette_tip_type=50),3.4,
Dispense 13 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=130, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-890000, velocity='800000'),0.95,
Dispense 13 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=130, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-890000, velocity='800000'),0.98,
Aspirate 15 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=150, pressure=-100, pipette_tip_type=50),3.19,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),3.96,
Aspirate 15 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=150, pressure=-100, pipette_tip_type=50),3.24,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),3.96,
Aspirate 15 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=150, pressure=-100, pipette_tip_type=50),3.19,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),3.96,
Wait 2 seconds,delay,2,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),3.96,
Aspirate 15 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=150, pressure=-100, pipette_tip_type=50),3.22,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),3.96,
Aspirate 15 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=150, pressure=-100, pipette_tip_type=50),3.18,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),3.97,
Aspirate 15 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=150, pressure=-100, pipette_tip_type=50),3.22,
Dispense 15 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=150, pressure=100, turn_off_air_valve=True),3.98,
Wait 2 seconds,delay,2,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),3.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=97774, velocity='800000'),4.97,
Aspirate 50 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=500, pressure=-100, pipette_tip_type=50),3.82,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),4.08,
Dispense 25 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=250, pressure=100, turn_off_air_valve=True),4.09,
Wait 3 minutes,delay,180.0,
Wait 60 seconds,delay,60,
Wait 240 seconds,delay,240,
Wait 60 seconds,delay,60,
Wait 240 seconds,delay,240,
Wait 60 seconds,delay,60,
Wait 240 seconds,delay,240,
Wait 60 seconds,delay,60,
Wait 240 seconds,delay,240,
Wait 60 seconds,delay,60,
Wait 240 seconds,delay,240,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=77066, velocity='800000'),4.95,
Aspirate 19 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=190, pressure=-100, pipette_tip_type=50),3.23,
Dispense 19 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=190, pressure=100, turn_off_air_valve=True),3.98,
Wait 2 seconds,delay,2,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1030000, velocity='800000'),0.94,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.3,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.95,
Wait 2 seconds,delay,2,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.34,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.95,
Wait 2 seconds,delay,2,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.31,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),4.0,
Wait 2 seconds,delay,2,
Aspirate 5 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=50, pressure=-100, pipette_tip_type=50),3.24,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-980000, velocity='800000'),0.96,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),3.96,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=100, turn_off_air_valve=True),3.97,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1030000, velocity='800000'),0.94,
Aspirate 21 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=210, pressure=-100, pipette_tip_type=50),3.32,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.96,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=85731, velocity='800000'),4.96,
Aspirate 19 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=190, pressure=-100, pipette_tip_type=50),3.35,
Dispense 19 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=190, pressure=100, turn_off_air_valve=True),3.95,
Wait 2 seconds,delay,2,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),4.02,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1027000, velocity='800000'),0.93,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.32,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.95,
Wait 2 seconds,delay,2,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.33,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.95,
Wait 2 seconds,delay,2,
Aspirate 20 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=200, pressure=-100, pipette_tip_type=50),3.29,
Wait 2 seconds,delay,2,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.99,
Wait 2 seconds,delay,2,
Aspirate 5 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=50, pressure=-100, pipette_tip_type=50),3.17,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-977000, velocity='800000'),0.91,
Dispense 5 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=50, pressure=100, turn_off_air_valve=True),4.02,
Wait 3 seconds,delay,3,
Dispense 2 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=20, pressure=100, turn_off_air_valve=True),3.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1027000, velocity='800000'),0.92,
Aspirate 21 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=210, pressure=-100, pipette_tip_type=50),3.33,
Dispense 20 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=200, pressure=100, turn_off_air_valve=True),3.95,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=82921, velocity='800000'),4.96,
Aspirate 24 uL,api.upper_gantry.upper_gantry.aspirate(aspirate_vol=240, pressure=-100, pipette_tip_type=50),3.37,
Dispense 11 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=110, pressure=100, turn_off_air_valve=True),3.93,
Dispense 11 uL,api.upper_gantry.upper_gantry.dispense(dispense_vol=110, pressure=100, turn_off_air_valve=True),3.96,
