		- Message (SEND): http://127.0.0.1:8000/reader/axis/move/10?position=0&velocity=80000
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":35264,"message":">b,59cf,?pos,a139","response":"<b,59cf,0,-92578\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":34829,"message":">b,ca39,?pos,53ae","response":"<b,ca39,0,-90513\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33193,"message":">b,4bae,?pos,8370","response":"<b,4bae,0,-88449\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":34344,"message":">b,72e9,?pos,92a2","response":"<b,72e9,0,-86384\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24905,"message":">b,4ae3,?pos,f6c2","response":"<b,4ae3,0,-84836\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33403,"message":">b,3edc,?pos,dce8","response":"<b,3edc,0,-82771\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:47:43]
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":23097,"message":">b,9325,?pos,e4a9","response":"<b,9325,0,-81223\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
	- Message: Delay set for 40 seconds
	- Current Time: 10:47:43
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24463,"message":">b,3476,?pos,3620","response":"<b,3476,0,-79674\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24791,"message":">b,c87e,?pos,ae52","response":"<b,c87e,0,-78126\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33601,"message":">b,a62e,?pos,64db","response":"<b,a62e,0,-76061\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33447,"message":">b,a494,?pos,870b","response":"<b,a494,0,-73996\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":31983,"message":">b,99bb,?pos,8b89","response":"<b,99bb,0,-71931\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32780,"message":">b,fe2d,?pos,f7df","response":"<b,fe2d,0,-69865\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33647,"message":">b,1818,?pos,debf","response":"<b,1818,0,-67800\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":35642,"message":">b,ac94,?pos,8a49","response":"<b,ac94,0,-65735\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":34875,"message":">b,9909,?pos,e134","response":"<b,9909,0,-63671\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33790,"message":">b,3583,?pos,6f81","response":"<b,3583,0,-61607\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":35089,"message":">b,f4de,?pos,a059","response":"<b,f4de,0,-59542\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":23722,"message":">b,bd40,?pos,6b89","response":"<b,bd40,0,-57994\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":23733,"message":">b,bf4,?pos,bafc","response":"<b,bf4,0,-56446\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25052,"message":">b,117f,?pos,e855","response":"<b,117f,0,-54897\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":22946,"message":">b,c6df,?pos,aec4","response":"<b,c6df,0,-53349\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":35412,"message":">b,e70c,?pos,75c","response":"<b,e70c,0,-51285\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33344,"message":">b,93a7,?pos,82fa","response":"<b,93a7,0,-49221\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25765,"message":">b,f314,?pos,1d0e","response":"<b,f314,0,-47672\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24701,"message":">b,f583,?pos,d1b1","response":"<b,f583,0,-46124\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":37376,"message":">b,fba5,?pos,9423","response":"<b,fba5,0,-44060\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":30475,"message":">b,b9eb,?pos,abb3","response":"<b,b9eb,0,-41995\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33264,"message":">b,9dad,?pos,44f7","response":"<b,9dad,0,-39931\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":31044,"message":">b,c2c8,?pos,cbeb","response":"<b,c2c8,0,-37866\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24734,"message":">b,77e,?pos,d561","response":"<b,77e,0,-36318\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":34163,"message":">b,a5f5,?pos,7126","response":"<b,a5f5,0,-34254\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":31887,"message":">b,8bbb,?pos,1a4d","response":"<b,8bbb,0,-32189\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32562,"message":">b,8790,?pos,f5e5","response":"<b,8790,0,-30125\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32908,"message":">b,214b,?pos,4231","response":"<b,214b,0,-28060\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32443,"message":">b,e535,?pos,288e","response":"<b,e535,0,-25995\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24016,"message":">b,7462,?pos,d16c","response":"<b,7462,0,-24446\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25976,"message":">b,30b3,?pos,206e","response":"<b,30b3,0,-22897\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":34569,"message":">b,890c,?pos,d8e7","response":"<b,890c,0,-20832\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32649,"message":">b,a9d7,?pos,36f2","response":"<b,a9d7,0,-18768\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33384,"message":">b,4cb1,?pos,2a92","response":"<b,4cb1,0,-16703\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32248,"message":">b,e6ce,?pos,35c7","response":"<b,e6ce,0,-14639\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":31129,"message":">b,2b3,?pos,84a2","response":"<b,2b3,0,-12575\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25657,"message":">b,502e,?pos,7886","response":"<b,502e,0,-11026\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25042,"message":">b,1823,?pos,3eae","response":"<b,1823,0,-9478\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":22782,"message":">b,ad8a,?pos,41b","response":"<b,ad8a,0,-7929\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24735,"message":">b,8c3,?pos,1f26","response":"<b,8c3,0,-6655\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":26603,"message":">b,1ea7,?pos,1899","response":"<b,1ea7,0,-5743\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24280,"message":">b,3659,?pos,d02d","response":"<b,3659,0,-4899\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33038,"message":">b,3f04,?pos,ac87","response":"<b,3f04,0,-3878\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24802,"message":">b,537,?pos,e735","response":"<b,537,0,-3191\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":24679,"message":">b,1df5,?pos,87c8","response":"<b,1df5,0,-2570\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25424,"message":">b,e4b5,?pos,4ffe","response":"<b,e4b5,0,-2017\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":34452,"message":">b,714b,?pos,32a5","response":"<b,714b,0,-1383\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":23207,"message":">b,98f5,?pos,10e9","response":"<b,98f5,0,-987\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":36090,"message":">b,f424,?pos,d9a1","response":"<b,f424,0,-562\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25696,"message":">b,7e62,?pos,576e","response":"<b,7e62,0,-322\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32535,"message":">b,647f,?pos,eec8","response":"<b,647f,0,-106\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":31527,"message":">b,e3e3,?pos,5f08","response":"<b,e3e3,0,-10\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":25348,"message":">b,ce,?pos,331e","response":"<b,ce,0,-4\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":23626,"message":">b,7542,?pos,9c78","response":"<b,7542,0,-4\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33520,"message":">b,9e76,?pos,510a","response":"<b,9e76,0,-4\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/home/11
		- Message (RECEIVED): Status Code: OK
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33733,"message":">b,27d7,?pos,6271","response":"<b,27d7,0,0\r"}
	- Message: 0 reached in 0.044367074966430664 seconds for reader module along Heater D
	- Current Time: 10:47:45
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":32851,"message":">b,62e9,?pos,8826","response":"<b,62e9,0,0\r"}
	- Message: 0 reached in 9.510295629501343 seconds for reader module along Heater D
	- Current Time: 10:47:45
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":31400,"message":">b,c001,?pos,db6f","response":"<b,c001,0,0\r"}
		- Message (SEND): http://127.0.0.1:8000/reader/axis/home/11
		- Message (RECEIVED): Status Code: OK
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/11
		- Message (RECEIVED): {"_sid":3,"_mid":11,"_duration_us":33334,"message":">b,56f0,?pos,d2d","response":"<b,56f0,0,0\r"}
	- Message: 0 reached in 0.04431295394897461 seconds for reader module along Heater D
	- Current Time: 10:47:45
		- Message (SEND): http://127.0.0.1:8000/reader/axis/move/7?position=0&velocity=200000
		- Message (RECEIVED): Status Code: OK
		- Message (SEND): http://127.0.0.1:8000/reader/axis/move/7?position=0&velocity=200000
		- Message (RECEIVED): Status Code: OK
		- Message (SEND): http://127.0.0.1:8000/reader/axis/position/7
		- Message (RECEIVED)
			- Duration (s): 0.03
			- Address: 7
			- Command Sent: ?pos
			- Respone Received: <7,2927,0,-16
		- Message (SEND): http://127.0.0.1:8000/reader/axis/home/7
		- Message (RECEIVED): Status Code: OK
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:48:23
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:48:24
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:48:24]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:48:24
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:48:25]
	- Message: Delay set for 80 seconds
	- Current Time: 10:48:25
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:49:45
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:49:46
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:49:46]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:49:46
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:49:47]
	- Message: Delay set for 40 seconds
	- Current Time: 10:49:47
		- Message (SEND): http://127.0.0.1:8000/reader/axis/move/7?position=-790000&velocity=200000
		- Message (RECEIVED): Status Code: OK
		- Message (SEND): http://127.0.0.1:8000/reader/axis/move/11?position=-400000&velocity=80000
		- Message (RECEIVED): Status Code: OK
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:50:27
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:50:28
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:50:28]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:50:28
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:50:29]
	- Message: Delay set for 80 seconds
	- Current Time: 10:50:29
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:51:49
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:51:50
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:51:50]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:51:50
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:51:51]
	- Message: Delay set for 40 seconds
	- Current Time: 10:51:51
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:52:31
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:52:32
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:52:32]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:52:32
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:52:33]
	- Message: Delay set for 80 seconds
	- Current Time: 10:52:33
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:53:53
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:53:54
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:53:54]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:53:54
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:53:55]
	- Message: Delay set for 40 seconds
	- Current Time: 10:53:55
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:54:35
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:54:36
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:54:36]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:54:36
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:54:37]
	- Message: Delay set for 80 seconds
	- Current Time: 10:54:38
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:55:58
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:55:59
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:55:59]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:55:59
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:56:00]
	- Message: Delay set for 40 seconds
	- Current Time: 10:56:00
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:56:40
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:56:41
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:56:41]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:56:41
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:56:42]
	- Message: Delay set for 80 seconds
	- Current Time: 10:56:42
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:58:02
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:58:03
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:58:03]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:58:03
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:58:04]
	- Message: Delay set for 40 seconds
	- Current Time: 10:58:04
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:58:44
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 10:58:45
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:58:45]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 10:58:45
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 10:58:46]
	- Message: Delay set for 80 seconds
	- Current Time: 10:58:46
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:00:06
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 11:00:07
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:00:07]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 90.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:00:07
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:00:08]
	- Message: Delay set for 40 seconds
	- Current Time: 11:00:08
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 96.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:01:50
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 11:01:51
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:01:51]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 96.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:01:51
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:01:52]
	- Message: Delay set for 40 seconds
	- Current Time: 11:01:52
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:02:32
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 11:02:33
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:02:33]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:02:33
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:02:34]
	- Message: Delay set for 80 seconds
	- Current Time: 11:02:34
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 96.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:03:54
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
	- Message: Error returned 'NoneType' object is not subscriptable when comparing the response (None) received with the Meerstetter. If the response is None this could mean that the board you are trying to communicate with is not connected, not powered, or in an error state and must be reset.
	- Current Time: 11:03:55
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:03:55]
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 4 to 96.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:03:55
END [Module: meerstetter.py - Function: change_temperature - Time (H:M:S): 11:03:56]
	- Message: Delay set for 40 seconds
	- Current Time: 11:03:56
START [Module: meerstetter.py - Function: change_temperature]
	- Message: Changing the temperature of the peltier device with address 3 to 58.0 degC with blocking set to False.
	- Start Time (H:M:S): 11:04:36
ERROR
	- Module: peltier_communication.py
	- Function: compare_with_response
